321, 97185
322, 98297
323, 96536
324, 99136
325, 99007
326, 98023
327, 97859
328, 98829
329, 99285
330, 98654
331, 99904
332, 98857
333, 100666
334, 99209
335, 102323
336, 100345
337, 103091
338, 102920
339, 104199
340, 102527
341, 102052
342, 103290
343, 104511
344, 104200
345, 106290
346, 105858
347, 105376
348, 105772
349, 106120
350, 106190
351, 106622
352, 108177
353, 108623
354, 107750
355, 109719
356, 108203
357, 109839
358, 109283
359, 108260
360, 109323
361, 110327
362, 110380
363, 110950
364, 111517
365, 110586
366, 111367
367, 113331
368, 114086
369, 114512
370, 112647
371, 115195
372, 115059
373, 114053
374, 113590
375, 114140
376, 114005
377, 114462
378, 118924
379, 117046
380, 119782
381, 115102
382, 115730
383, 116814
384, 121355
385, 118598
386, 118122
387, 118696
388, 118786
389, 120321
390, 123563
391, 119987
392, 122086
393, 119828
394, 121788
395, 122282
396, 121601
397, 124479
398, 125703
399, 121800
400, 122478
401, 123432
402, 125525
403, 123236
404, 123338
405, 123925
406, 128723
407, 127650
408, 124720
409, 128177
410, 129103
411, 126271
412, 128454
413, 127171
414, 127496
415, 126437
416, 128560
417, 131376
418, 131254
419, 133081
420, 128594
421, 131234
422, 132829
423, 131713
424, 133231
425, 131918
426, 135846
427, 132576
428, 136304
429, 128996
430, 132536
431, 132301
432, 134139
433, 135568
434, 136997
435, 137479
436, 137312
437, 135045
438, 136044
439, 135815
440, 134244
441, 137478
442, 136934
443, 139991
444, 140078
445, 139456
446, 137547
447, 143809
448, 138461
449, 139892
450, 139329
451, 140756
452, 142537
453, 144324
454, 143196
455, 141600
456, 143629
457, 144630
458, 142705
459, 142026
460, 148474
461, 144182
462, 148253
463, 145868
464, 150218
465, 144990
466, 147379
467, 144619
468, 145670
469, 147042
470, 144835
471, 148148
472, 150531
473, 149000
474, 149642
475, 152902
476, 150093
477, 150945
478, 149667
479, 152574
480, 149696
481, 151314
482, 153541
483, 153048
484, 155161
485, 149510
486, 153871
487, 152352
488, 153461
489, 155372
490, 154339
491, 153539
492, 152854
493, 156785
494, 155169
495, 159725
496, 158503
497, 157137
498, 159663
499, 156549
500, 156862
501, 158574
502, 155037
503, 161594
504, 160049
505, 158277
506, 162182
507, 161628
508, 164417
509, 160195
510, 159286
511, 162959
512, 162542
513, 164866
514, 167740
515, 161207
516, 164589
517, 162584
518, 164617
519, 164990
520, 169190
521, 165122
522, 169507
523, 164952
524, 162499
525, 170714
526, 167984
527, 169059
528, 169419
529, 171966
530, 171286
531, 170957
532, 167212
533, 167565
534, 169814
535, 171566
536, 168098
537, 177325
538, 174968
539, 174736
540, 175243
541, 170245
542, 174535
543, 176971
544, 176049
545, 181021
546, 176323
547, 176574
548, 179830
549, 177276
550, 178220
551, 176882
552, 178298
553, 179596
554, 180723
555, 176469
556, 180005
557, 180376
558, 179374
559, 180417
560, 177760
561, 180624
562, 183102
563, 183301
564, 184969
565, 185300
566, 180388
567, 181840
568, 182967
569, 181645
570, 183988
571, 181966
572, 184641
573, 187208
574, 187793
575, 188277
576, 179588
577, 191140
578, 191174
579, 192489
580, 186479
581, 190055
582, 188610
583, 188714
584, 190669
585, 188762
586, 196642
587, 191250
588, 190756
589, 191937
590, 193509
591, 187921
592, 191414
593, 192754
594, 192746
595, 196624
596, 194204
597, 193813
598, 196458
599, 194991
600, 198593
601, 198173
602, 193297
603, 199830
604, 193950
605, 193479
606, 196880
607, 197839
608, 200105
609, 199966
610, 198264
611, 192064
612, 196650
613, 201819
614, 202500
615, 201552
616, 205815
617, 197717
618, 203863
619, 201695
620, 205503
621, 201893
622, 206513
623, 205362
624, 208235
625, 207011
626, 204590
627, 206060
628, 209257
629, 204348
630, 207991
631, 211550
632, 209311
633, 209806
634, 209540
635, 205972
636, 204996
637, 208855
638, 209731
639, 215967
640, 209275
641, 209266
642, 211465
643, 212007
644, 214490
645, 206986
646, 211926
647, 214665
648, 215507
649, 217196
650, 213850
651, 219812
652, 212789
653, 216935
654, 213411
655, 218413
656, 216570
657, 223827
658, 220263
659, 216653
660, 217994
661, 220060
662, 219667
663, 215412
664, 228295
665, 220527
666, 225199
667, 221003
668, 223489
669, 218160
670, 222448
671, 220372
672, 226187
673, 222111
674, 223911
675, 222047
676, 226942
677, 220685
678, 229414
679, 224406
680, 228982
681, 224267
682, 224217
683, 227205
684, 230070
685, 227054
686, 224049
687, 231559
688, 228576
689, 227331
690, 231302
691, 233311
692, 234524
693, 234652
694, 230033
695, 241740
696, 233737
697, 238783
698, 233049
699, 230958
700, 237487
701, 231779
702, 237572
703, 229527
704, 235022
705, 241927
706, 234964
707, 236719
708, 240648
709, 240928
710, 238504
711, 240395
712, 232587
713, 240029
714, 240408
715, 245303
716, 238883
717, 233814
718, 237576
719, 244005
720, 239843
721, 248045
722, 246193
723, 245872
724, 243799
725, 237984
726, 252174
727, 243885
728, 246485
729, 248211
730, 244684
731, 244100
732, 243904
733, 241690
734, 246400
735, 245467
736, 245008
737, 243495
738, 248430
739, 250602
740, 242088
741, 245428
742, 248382
743, 252068
744, 249121
745, 250874
746, 253724
747, 249170
748, 252829
749, 258654
750, 251934
751, 256564
752, 251504
753, 249560
754, 250807
755, 257186
756, 245843
757, 255798
758, 254057
759, 254525
760, 251815
761, 261509
762, 255577
763, 261669
764, 260560
765, 256349
766, 260872
767, 251827
768, 265615
769, 262083
770, 253441
771, 258793
772, 259820
773, 258751
774, 261974
775, 262075
776, 256401
777, 257027
778, 259820
779, 265045
780, 260082
781, 264314
782, 259859
783, 262018
784, 268789
785, 266562
786, 262896
787, 265280
788, 272143
789, 271756
790, 271029
791, 268079
792, 271881
793, 272904
794, 264402
795, 268887
796, 264655
797, 267445
798, 271902
799, 267319
800, 279985
801, 270374
802, 269025
803, 273666
804, 270171
805, 275078
806, 268926
807, 271374
808, 274294
809, 274369
810, 275907
811, 274358
812, 277250
813, 279066
814, 274092
815, 280860
816, 282180
817, 274649
818, 272433
819, 282469
820, 275193
821, 272787
822, 273602
823, 279234
824, 285074
825, 279297
826, 284588
827, 286141
828, 284237
829, 277995
830, 287205
831, 284021
832, 283742
833, 289029
834, 280978
835, 289613
836, 283543
837, 288391
838, 287229
839, 291662
840, 300972
841, 280159
842, 289755
843, 289769
844, 286439
845, 291614
846, 287599
847, 291354
848, 288239
849, 281475
850, 287920
851, 291022
852, 286135
853, 290764
854, 295368
855, 289754
856, 297427
857, 291410
858, 288133
859, 291424
860, 300716
861, 288505
862, 293983
863, 291254
864, 291286
865, 288071
866, 293526
867, 300760
868, 302469
869, 290829
870, 295281
871, 295246
872, 296628
873, 291162
874, 299774
875, 298150
876, 305935
877, 300127
878, 303971
879, 298222
880, 308543
881, 302394
882, 296884
883, 299898
884, 301739
885, 297209
886, 296367
887, 305819
888, 306441
889, 307007
890, 315877
891, 308513
892, 302394
893, 305921
894, 302623
895, 311154
896, 304028
897, 312735
898, 299676
899, 313458
900, 311412
901, 303915
902, 306203
903, 309398
904, 307838
905, 316104
906, 310614
907, 314848
908, 307642
909, 309327
910, 314258
911, 315264
912, 310518
913, 313558
914, 316521
915, 311974
916, 313349
917, 312429
918, 313447
919, 316378
920, 326976
921, 317628
922, 315922
923, 318615
924, 325823
925, 318341
926, 322015
927, 309816
928, 324899
929, 321033
930, 317561
931, 316171
932, 319566
933, 322448
934, 318321
935, 329314
936, 319992
937, 327258
938, 325156
939, 329737
940, 317830
941, 332430
942, 328324
943, 330267
944, 323714
945, 326146
946, 326536
947, 325076
948, 326408
949, 332814
950, 330952
951, 326648
952, 330302
953, 330615
954, 326704
955, 333959
956, 327404
957, 329047
958, 333011
959, 333394
960, 333386
961, 335615
962, 336770
963, 330943
964, 335723
965, 332897
966, 333916
967, 338464
968, 333488
969, 330445
970, 332505
971, 337080
972, 334345
973, 341415
974, 337933
975, 337417
976, 336152
977, 342993
978, 337487
979, 338976
980, 333002
981, 340568
982, 337170
983, 336248
984, 338087
985, 345278
986, 343035
987, 339828
988, 337861
989, 344259
990, 343815
991, 340930
992, 340988
993, 338825
994, 335908
995, 343874
996, 350056
997, 349263
998, 350197
999, 339425
